Region,Year,Population,Pop_Growth_Pct,City_Map
"Kingston (CMA), Ontario",2021,179707.0,0.7648183556405286,Kingston
"Kingston (CMA), Ontario",2022,184150.0,2.472357782390233,Kingston
"Kingston (CMA), Ontario",2023,188354.0,2.2829215313602935,Kingston
"Kingston (CMA), Ontario",2024,192395.0,2.1454282892850784,Kingston
"Kingston (CMA), Ontario",2025,193466.0,0.5566672730580313,Kingston
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2015,530332.0,,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2016,541852.0,2.17222419163845,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2017,553879.0,2.2196097827451133,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2018,568467.0,2.6337882461692885,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2019,582884.0,2.5361190711158166,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2020,595366.0,2.141420934525562,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2021,602303.0,1.1651656292095858,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2022,627929.0,4.254669161534985,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2023,664490.0,5.822473559908836,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2024,699402.0,5.253954160333496,Kitchener - Cambridge - Waterloo
"Kitchener - Cambridge - Waterloo (CMA), Ontario",2025,701568.0,0.30969313785205177,Kitchener - Cambridge - Waterloo
"Lachute (CA), Quebec",2015,12827.0,,Lachute
"Lachute (CA), Quebec",2016,12796.0,-0.24167771107819203,Lachute
"Lachute (CA), Quebec",2017,12885.0,0.6955298530790799,Lachute
"Lachute (CA), Quebec",2018,13087.0,1.5677143965851847,Lachute
"Lachute (CA), Quebec",2019,13377.0,2.2159394819286415,Lachute
"Lachute (CA), Quebec",2020,13664.0,2.145473574044998,Lachute
"Lachute (CA), Quebec",2021,14226.0,4.11299765807962,Lachute
"Lachute (CA), Quebec",2022,14828.0,4.231688457753413,Lachute
"Lachute (CA), Quebec",2023,14994.0,1.1195036417588344,Lachute
"Lachute (CA), Quebec",2024,15177.0,1.2204881952781133,Lachute
"Lachute (CA), Quebec",2025,15364.0,1.232127561441665,Lachute
"Lacombe (CA), Alberta",2015,13304.0,,Lacombe
"Lacombe (CA), Alberta",2016,13289.0,-0.1127480457005392,Lacombe
"Lacombe (CA), Alberta",2017,13337.0,0.3612009933027238,Lacombe
"Lacombe (CA), Alberta",2018,13514.0,1.3271350378645907,Lacombe
"Lacombe (CA), Alberta",2019,13731.0,1.6057421932810456,Lacombe
"Lacombe (CA), Alberta",2020,13754.0,0.16750418760469454,Lacombe
"Lacombe (CA), Alberta",2021,13789.0,0.25447142649410726,Lacombe
"Lacombe (CA), Alberta",2022,13622.0,-1.2111103053158323,Lacombe
"Lacombe (CA), Alberta",2023,13594.0,-0.20554984583761593,Lacombe
"Lacombe (CA), Alberta",2024,13625.0,0.22804178313962087,Lacombe
"Lacombe (CA), Alberta",2025,13657.0,0.2348623853211107,Lacombe
"Ladysmith (CA), British Columbia",2015,14654.0,,Ladysmith
"Ladysmith (CA), British Columbia",2016,15000.0,2.3611300668759494,Ladysmith
"Ladysmith (CA), British Columbia",2017,15285.0,1.8999999999999906,Ladysmith
"Ladysmith (CA), British Columbia",2018,15518.0,1.5243702976774687,Ladysmith
"Ladysmith (CA), British Columbia",2019,15685.0,1.0761696094857554,Ladysmith
"Ladysmith (CA), British Columbia",2020,15800.0,0.7331845712464036,Ladysmith
"Ladysmith (CA), British Columbia",2021,16009.0,1.322784810126576,Ladysmith
"Ladysmith (CA), British Columbia",2022,16337.0,2.0488475232681713,Ladysmith
"Ladysmith (CA), British Columbia",2023,16404.0,0.41011201566996114,Ladysmith
"Ladysmith (CA), British Columbia",2024,16547.0,0.8717386003413763,Ladysmith
"Ladysmith (CA), British Columbia",2025,16679.0,0.7977276847767056,Ladysmith
"Lethbridge (CMA), Alberta",2015,118577.0,,Lethbridge
"Lethbridge (CMA), Alberta",2016,120903.0,1.961594575676573,Lethbridge
"Lethbridge (CMA), Alberta",2017,121990.0,0.8990678477788006,Lethbridge
"Lethbridge (CMA), Alberta",2018,123955.0,1.610787769489308,Lethbridge
"Lethbridge (CMA), Alberta",2019,125885.0,1.557016659271504,Lethbridge
"Lethbridge (CMA), Alberta",2020,127455.0,1.2471700361440963,Lethbridge
"Lethbridge (CMA), Alberta",2021,128503.0,0.8222509905456921,Lethbridge
"Lethbridge (CMA), Alberta",2022,130818.0,1.8015143615324192,Lethbridge
"Lethbridge (CMA), Alberta",2023,134883.0,3.1073705453378064,Lethbridge
"Lethbridge (CMA), Alberta",2024,140181.0,3.927848579880333,Lethbridge
"Lethbridge (CMA), Alberta",2025,143143.0,2.1129825011948933,Lethbridge
"Lloydminster (CA), Alberta part, Alberta",2015,20132.0,,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2016,20118.0,-0.06954102920723182,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2017,20002.0,-0.5765980713788643,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2018,20173.0,0.8549145085491539,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2019,20313.0,0.6939969265850499,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2020,20372.0,0.2904543888150535,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2021,20403.0,0.15216964461024496,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2022,20345.0,-0.2842719207959643,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2023,20746.0,1.9710002457606235,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2024,21244.0,2.4004627398052536,Lloydminster
"Lloydminster (CA), Alberta part, Alberta",2025,21324.0,0.3765769158350585,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2015,37685.0,,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2016,37812.0,0.33700411304231626,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2017,37636.0,-0.46546070030678566,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2018,37834.0,0.5260920395366186,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2019,37951.0,0.309245652058987,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2020,37737.0,-0.5638850096176595,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2021,37779.0,0.11129660545352582,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2022,37661.0,-0.31234283596707213,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2023,38192.0,1.4099466291388918,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2024,39191.0,2.6157310431504044,Lloydminster
"Lloydminster (CA), Alberta/Saskatchewan",2025,39806.0,1.5692378352172742,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2015,17553.0,,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2016,17694.0,0.8032814903435215,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2017,17634.0,-0.3390979993218024,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2018,17661.0,0.1531133038448429,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2019,17638.0,-0.13023045127682487,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2020,17365.0,-1.5477945345277244,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2021,17376.0,0.0633458105384399,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2022,17316.0,-0.34530386740331265,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2023,17446.0,0.7507507507507505,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2024,17947.0,2.8717184454889466,Lloydminster
"Lloydminster (CA), Saskatchewan part, Saskatchewan",2025,18482.0,2.9809996099626757,Lloydminster
"London (CMA), Ontario",2015,501731.0,,London
"London (CMA), Ontario",2016,510203.0,1.6885542252720986,London
"London (CMA), Ontario",2017,523022.0,2.512529326562163,London
"London (CMA), Ontario",2018,537014.0,2.6752220747884303,London
"London (CMA), Ontario",2019,548743.0,2.184114380630664,London
"London (CMA), Ontario",2020,559067.0,1.8813907421142417,London
"London (CMA), Ontario",2021,567539.0,1.5153818773062877,London
"London (CMA), Ontario",2022,586473.0,3.3361583961630803,London
"London (CMA), Ontario",2023,607654.0,3.6115899623682557,London
"London (CMA), Ontario",2024,626875.0,3.1631487655804147,London
"London (CMA), Ontario",2025,633002.0,0.9773878364905286,London
"Matane (CA), Quebec",2015,18832.0,,Matane
"Matane (CA), Quebec",2016,18829.0,-0.015930331350888505,Matane
"Matane (CA), Quebec",2017,18757.0,-0.3823888682351728,Matane
"Matane (CA), Quebec",2018,18653.0,-0.5544596683904723,Matane
"Matane (CA), Quebec",2019,18518.0,-0.723744169838636,Matane
"Matane (CA), Quebec",2020,18528.0,0.054001512042334276,Matane
"Matane (CA), Quebec",2021,18494.0,-0.183506044905013,Matane
"Matane (CA), Quebec",2022,18782.0,1.5572618146425965,Matane
"Matane (CA), Quebec",2023,18839.0,0.3034820572888952,Matane
"Matane (CA), Quebec",2024,18722.0,-0.6210520728276436,Matane
"Matane (CA), Quebec",2025,18724.0,0.01068261937826609,Matane
"Medicine Hat (CA), Alberta",2015,78248.0,,Medicine Hat
"Medicine Hat (CA), Alberta",2016,78375.0,0.16230446784581964,Medicine Hat
"Medicine Hat (CA), Alberta",2017,78434.0,0.0752791068580505,Medicine Hat
"Medicine Hat (CA), Alberta",2018,78676.0,0.308539663921259,Medicine Hat
"Medicine Hat (CA), Alberta",2019,78781.0,0.13345874218313458,Medicine Hat
"Medicine Hat (CA), Alberta",2020,78847.0,0.08377654510605126,Medicine Hat
"Medicine Hat (CA), Alberta",2021,78780.0,-0.08497469783250722,Medicine Hat
"Medicine Hat (CA), Alberta",2022,79057.0,0.3516120842853576,Medicine Hat
"Medicine Hat (CA), Alberta",2023,80073.0,1.2851486901855669,Medicine Hat
"Medicine Hat (CA), Alberta",2024,82024.0,2.436526669414163,Medicine Hat
"Medicine Hat (CA), Alberta",2025,82880.0,1.0435969960011615,Medicine Hat
"Midland (CA), Ontario",2015,26207.0,,Midland
"Midland (CA), Ontario",2016,26423.0,0.8242072728660288,Midland
"Midland (CA), Ontario",2017,27263.0,3.179048556182118,Midland
"Midland (CA), Ontario",2018,27774.0,1.8743351795473817,Midland
"Midland (CA), Ontario",2019,28157.0,1.378987542305743,Midland
"Midland (CA), Ontario",2020,28439.0,1.0015271513300394,Midland
"Midland (CA), Ontario",2021,28955.0,1.8144097893737499,Midland
"Midland (CA), Ontario",2022,29470.0,1.7786219996546393,Midland
"Midland (CA), Ontario",2023,29734.0,0.8958262639972903,Midland
"Midland (CA), Ontario",2024,29937.0,0.6827201183829956,Midland
"Midland (CA), Ontario",2025,30087.0,0.5010522096402514,Midland
"Miramichi (CA), New Brunswick",2015,27920.0,,Miramichi
"Miramichi (CA), New Brunswick",2016,27953.0,0.11819484240687128,Miramichi
"Miramichi (CA), New Brunswick",2017,27872.0,-0.28977211748292264,Miramichi
"Miramichi (CA), New Brunswick",2018,27785.0,-0.31214121699196795,Miramichi
"Miramichi (CA), New Brunswick",2019,27827.0,0.15116069821845546,Miramichi
"Miramichi (CA), New Brunswick",2020,27870.0,0.15452617960973747,Miramichi
"Miramichi (CA), New Brunswick",2021,28085.0,0.7714388231072844,Miramichi
"Miramichi (CA), New Brunswick",2022,28620.0,1.904931458073711,Miramichi
"Miramichi (CA), New Brunswick",2023,29287.0,2.330538085255074,Miramichi
"Miramichi (CA), New Brunswick",2024,30047.0,2.595008024037959,Miramichi
"Miramichi (CA), New Brunswick",2025,30218.0,0.5691083968449417,Miramichi
"Moncton (CMA), New Brunswick",2015,146608.0,,Moncton
"Moncton (CMA), New Brunswick",2016,148470.0,1.2700534759358284,Moncton
"Moncton (CMA), New Brunswick",2017,150156.0,1.135582946049718,Moncton
"Moncton (CMA), New Brunswick",2018,152020.0,1.2413756360052153,Moncton
"Moncton (CMA), New Brunswick",2019,155078.0,2.0115774240231588,Moncton
"Moncton (CMA), New Brunswick",2020,158135.0,1.971266072557043,Moncton
"Moncton (CMA), New Brunswick",2021,161376.0,2.049514655199669,Moncton
"Moncton (CMA), New Brunswick",2022,168356.0,4.3253023993654605,Moncton
"Moncton (CMA), New Brunswick",2023,178208.0,5.851885290693537,Moncton
"Moncton (CMA), New Brunswick",2024,190477.0,6.884651643023876,Moncton
"Moncton (CMA), New Brunswick",2025,196143.0,2.974637357791221,Moncton
"Montréal (CMA), Quebec",2015,4115763.0,,Montréal
"Montréal (CMA), Quebec",2016,4146025.0,0.7352707140814374,Montréal
"Montréal (CMA), Quebec",2017,4193413.0,1.1429742946557298,Montréal
"Montréal (CMA), Quebec",2018,4261700.0,1.628434881086127,Montréal
"Montréal (CMA), Quebec",2019,4327976.0,1.5551540465072566,Montréal
"Montréal (CMA), Quebec",2020,4356853.0,0.6672171934410054,Montréal
"Montréal (CMA), Quebec",2021,4330143.0,-0.6130571768200532,Montréal
"Montréal (CMA), Quebec",2022,4372296.0,0.973478243097281,Montréal
"Montréal (CMA), Quebec",2023,4465221.0,2.1253135652298027,Montréal
"Montréal (CMA), Quebec",2024,4572813.0,2.409555988382217,Montréal
"Montréal (CMA), Quebec",2025,4597837.0,0.5472342735204805,Montréal
"Moose Jaw (CA), Saskatchewan",2015,35705.0,,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2016,36046.0,0.9550483125612574,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2017,36266.0,0.6103312434111885,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2018,36450.0,0.507362267688749,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2019,36226.0,-0.6145404663923215,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2020,35993.0,-0.6431844531551878,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2021,35791.0,-0.5612202372683561,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2022,35997.0,0.5755636891956017,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2023,36773.0,2.155735200155573,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2024,37500.0,1.9769939901558287,Moose Jaw
"Moose Jaw (CA), Saskatchewan",2025,37434.0,-0.17599999999999838,Moose Jaw
"Nanaimo (CMA), British Columbia",2015,106918.0,,Nanaimo
"Nanaimo (CMA), British Columbia",2016,109335.0,2.260610935483265,Nanaimo
"Nanaimo (CMA), British Columbia",2017,111651.0,2.118260392372062,Nanaimo
"Nanaimo (CMA), British Columbia",2018,114435.0,2.49348416046431,Nanaimo
"Nanaimo (CMA), British Columbia",2019,117004.0,2.244942543802164,Nanaimo
"Nanaimo (CMA), British Columbia",2020,118556.0,1.326450377764865,Nanaimo
"Nanaimo (CMA), British Columbia",2021,120213.0,1.3976517426363966,Nanaimo
"Nanaimo (CMA), British Columbia",2022,122944.0,2.2718008867593342,Nanaimo
"Nanaimo (CMA), British Columbia",2023,125313.0,1.9268935450286406,Nanaimo
"Nanaimo (CMA), British Columbia",2024,128285.0,2.37166135995468,Nanaimo
"Nanaimo (CMA), British Columbia",2025,129750.0,1.141988541138872,Nanaimo
"Nelson (CA), British Columbia",2015,18715.0,,Nelson
"Nelson (CA), British Columbia",2016,18944.0,1.2236174191824656,Nelson
"Nelson (CA), British Columbia",2017,19016.0,0.38006756756756577,Nelson
"Nelson (CA), British Columbia",2018,19192.0,0.9255363904080882,Nelson
"Nelson (CA), British Columbia",2019,19423.0,1.203626511046263,Nelson
"Nelson (CA), British Columbia",2020,19646.0,1.148123358904396,Nelson
"Nelson (CA), British Columbia",2021,19877.0,1.1758118701007847,Nelson
"Nelson (CA), British Columbia",2022,20002.0,0.6288675353423478,Nelson
"Nelson (CA), British Columbia",2023,20230.0,1.1398860113988496,Nelson
"Nelson (CA), British Columbia",2024,20227.0,-0.014829461196241844,Nelson
"Nelson (CA), British Columbia",2025,20182.0,-0.22247490977406192,Nelson
"New Glasgow (CA), Nova Scotia",2015,35210.0,,New Glasgow
"New Glasgow (CA), Nova Scotia",2016,34979.0,-0.656063618290259,New Glasgow
"New Glasgow (CA), Nova Scotia",2017,34932.0,-0.13436633408616672,New Glasgow
"New Glasgow (CA), Nova Scotia",2018,34866.0,-0.18893850910339793,New Glasgow
"New Glasgow (CA), Nova Scotia",2019,34920.0,0.15487867836860847,New Glasgow
"New Glasgow (CA), Nova Scotia",2020,35066.0,0.41809851088201455,New Glasgow
"New Glasgow (CA), Nova Scotia",2021,35345.0,0.7956425027091818,New Glasgow
"New Glasgow (CA), Nova Scotia",2022,35739.0,1.1147262696279636,New Glasgow
"New Glasgow (CA), Nova Scotia",2023,36109.0,1.0352835837600383,New Glasgow
"New Glasgow (CA), Nova Scotia",2024,36493.0,1.0634467861198038,New Glasgow
"New Glasgow (CA), Nova Scotia",2025,36677.0,0.5042062861370766,New Glasgow
"Norfolk (CA), Ontario",2015,64990.0,,Norfolk
"Norfolk (CA), Ontario",2016,65668.0,1.0432374211417184,Norfolk
"Norfolk (CA), Ontario",2017,66423.0,1.149722848267043,Norfolk
"Norfolk (CA), Ontario",2018,68032.0,2.422353702783675,Norfolk
"Norfolk (CA), Ontario",2019,68944.0,1.3405456255879633,Norfolk
"Norfolk (CA), Ontario",2020,69276.0,0.48155024367602106,Norfolk
"Norfolk (CA), Ontario",2021,70300.0,1.4781453894566754,Norfolk
"Norfolk (CA), Ontario",2022,72233.0,2.7496443812233373,Norfolk
"Norfolk (CA), Ontario",2023,73373.0,1.5782260185787766,Norfolk
"Norfolk (CA), Ontario",2024,74384.0,1.377891049841229,Norfolk
"Norfolk (CA), Ontario",2025,75773.0,1.8673370617336982,Norfolk
"North Battleford (CA), Saskatchewan",2015,20311.0,,North Battleford
"North Battleford (CA), Saskatchewan",2016,20533.0,1.0930037910491741,North Battleford
"North Battleford (CA), Saskatchewan",2017,20476.0,-0.2776019091219051,North Battleford
"North Battleford (CA), Saskatchewan",2018,20306.0,-0.8302402813049392,North Battleford
"North Battleford (CA), Saskatchewan",2019,20090.0,-1.0637250073869842,North Battleford
"North Battleford (CA), Saskatchewan",2020,19889.0,-1.0004977600796439,North Battleford
"North Battleford (CA), Saskatchewan",2021,19886.0,-0.015083714616115351,North Battleford
"North Battleford (CA), Saskatchewan",2022,19836.0,-0.251433169063664,North Battleford
"North Battleford (CA), Saskatchewan",2023,19850.0,0.07057874571485545,North Battleford
"North Battleford (CA), Saskatchewan",2024,20340.0,2.468513853904275,North Battleford
"North Battleford (CA), Saskatchewan",2025,20772.0,2.123893805309729,North Battleford
"North Bay (CA), Ontario",2015,72715.0,,North Bay
"North Bay (CA), Ontario",2016,72305.0,-0.5638451488688689,North Bay
"North Bay (CA), Ontario",2017,73118.0,1.1244035682179687,North Bay
"North Bay (CA), Ontario",2018,73496.0,0.5169725648950907,North Bay
"North Bay (CA), Ontario",2019,73645.0,0.2027321214759903,North Bay
"North Bay (CA), Ontario",2020,73974.0,0.44673772829113556,North Bay
"North Bay (CA), Ontario",2021,74521.0,0.7394489955930394,North Bay
"North Bay (CA), Ontario",2022,76924.0,3.2245944096295,North Bay
"North Bay (CA), Ontario",2023,80138.0,4.178149862201663,North Bay
"North Bay (CA), Ontario",2024,84475.0,5.411914447577937,North Bay
"North Bay (CA), Ontario",2025,84834.0,0.42497780408405905,North Bay
"Okotoks (CA), Alberta",2015,29206.0,,Okotoks
"Okotoks (CA), Alberta",2016,29705.0,1.708553037047178,Okotoks
"Okotoks (CA), Alberta",2017,29949.0,0.8214105369466429,Okotoks
"Okotoks (CA), Alberta",2018,30116.0,0.5576146115062297,Okotoks
"Okotoks (CA), Alberta",2019,30617.0,1.663567538849775,Okotoks
"Okotoks (CA), Alberta",2020,31042.0,1.3881177123820088,Okotoks
"Okotoks (CA), Alberta",2021,31362.0,1.0308614135687177,Okotoks
"Okotoks (CA), Alberta",2022,31467.0,0.33480007652573196,Okotoks
"Okotoks (CA), Alberta",2023,32099.0,2.008453300282831,Okotoks
"Okotoks (CA), Alberta",2024,32654.0,1.7290258263497282,Okotoks
"Okotoks (CA), Alberta",2025,32992.0,1.0350952410118186,Okotoks
"Orillia (CA), Ontario",2015,32023.0,,Orillia
"Orillia (CA), Ontario",2016,31860.0,-0.5090091496736671,Orillia
"Orillia (CA), Ontario",2017,32501.0,2.0119271814187156,Orillia
"Orillia (CA), Ontario",2018,32888.0,1.1907325928433021,Orillia
"Orillia (CA), Ontario",2019,33463.0,1.7483580637314589,Orillia
"Orillia (CA), Ontario",2020,34029.0,1.6914203747422585,Orillia
"Orillia (CA), Ontario",2021,34732.0,2.065884980457855,Orillia
"Orillia (CA), Ontario",2022,35483.0,2.162271104456992,Orillia
"Orillia (CA), Ontario",2023,36186.0,1.9812304483837417,Orillia
"Orillia (CA), Ontario",2024,36945.0,2.0974962692754007,Orillia
"Orillia (CA), Ontario",2025,37477.0,1.4399783461902738,Orillia
"Oshawa (CMA), Ontario",2015,385573.0,,Oshawa
"Oshawa (CMA), Ontario",2016,392210.0,1.7213342220539385,Oshawa
"Oshawa (CMA), Ontario",2017,398669.0,1.6468218556385583,Oshawa
