City,Turnover_Rate,Average rent ($),Year,Total_Units,Buy_Price,Intl_Students_Prov,Province,Region_Map,Interest_Rate,GDP_Growth_Pct,Unemployment_Rate,Pop_Growth_Pct
Salmon Arm,,845.0,2018,,,,Unknown,Salmon Arm,1.4042145593869733,0.0,6.057142857142857,1.6957210776545215
Salmon Arm,,922.0,2019,,,,Unknown,Salmon Arm,1.75,0.0,5.9324829931972785,2.1505376344086
Salmon Arm,,943.0,2020,,,,Unknown,Salmon Arm,0.5565134099616859,0.0,9.181739267676768,1.3119755911517927
Salmon Arm,,1041.0,2021,,,,Unknown,Salmon Arm,0.25,0.0,7.605385487528345,2.178386789138176
Salmon Arm,,1155.0,2022,,,,Unknown,Salmon Arm,1.9296875,0.0,5.346462585034014,1.3901851942820675
Salmon Arm,,1277.0,2023,,,,Unknown,Salmon Arm,4.743243243243243,0.0,5.377638888888889,1.2209302325581373
Salmon Arm,,1208.0,2024,,,,Unknown,Salmon Arm,4.546934865900383,0.0,6.021701388888889,0.8520007658433748
Salmon Arm,,1336.0,2025,,,,Unknown,Salmon Arm,2.71011673151751,0.0,6.689583333333334,0.6929283341243542
Sarnia,,955.0,2015,,,,Ontario,Windsor-Sarnia,0.63,0.0,8.508333333333333,0.0
Sarnia,,987.0,2016,,,,Ontario,Windsor-Sarnia,0.5,2.2493655938569113,6.691666666666666,-0.0922331573132817
Sarnia,,993.0,2017,,,,Ontario,Windsor-Sarnia,0.698076923076923,2.7539321822391827,6.3,0.475794343221203
Sarnia,,1004.0,2018,,,,Ontario,Windsor-Sarnia,1.4042145593869733,3.278999896398105,5.6000000000000005,1.2207065760644564
Sarnia,,997.0,2019,,,,Ontario,Windsor-Sarnia,1.75,2.2472691403358613,6.016666666666667,0.7231920199501252
Sarnia,,1142.0,2020,,,,Ontario,Windsor-Sarnia,0.5565134099616859,-4.624511241219686,11.391666666666666,0.2555087893042929
Sarnia,,1127.0,2021,,,,Ontario,Windsor-Sarnia,0.25,6.1463720643892605,8.958333333333334,0.0177807631898785
Sarnia,,1202.0,2022,,,,Ontario,Windsor-Sarnia,1.9296875,4.06188686540665,6.558333333333334,2.720960780634263
Sarnia,,1293.0,2023,,,,Ontario,Windsor-Sarnia,4.743243243243243,1.8105102650688876,6.233333333333333,2.156606349633683
Sarnia,,1473.0,2024,,,,Ontario,Windsor-Sarnia,4.546934865900383,1.2427072472257494,7.583333333333333,2.3990814031190855
Sarnia,,1502.0,2025,,,,Ontario,Windsor-Sarnia,2.71011673151751,0.0,9.016666666666667,0.1727972940678945
Saskatoon,,1088.0,2015,,214400.0,16525.0,Saskatchewan,Saskatoon-Biggar,0.63,0.0,5.325,0.0
Saskatoon,,1101.0,2016,,203366.66666666663,18755.0,Saskatchewan,Saskatoon-Biggar,0.5,-0.3226107781512777,6.558333333333334,2.4056196661657037
Saskatoon,,1084.0,2017,,197300.0,20035.0,Saskatchewan,Saskatoon-Biggar,0.698076923076923,2.2740051991231525,7.458333333333333,1.993439806318098
Saskatoon,,1112.0,2018,,188025.0,22850.0,Saskatchewan,Saskatoon-Biggar,1.4042145593869733,1.6038065339479155,6.6499999999999995,1.6561700389874812
Saskatoon,39.0,1129.0,2019,14202.0,176133.33333333334,25845.0,Saskatchewan,Saskatoon-Biggar,1.75,-0.7057919377648325,5.6000000000000005,1.5359748921145444
Saskatoon,34.5,1166.0,2020,14687.0,177791.66666666666,22385.0,Saskatchewan,Saskatoon-Biggar,0.5565134099616859,-4.1838993916003435,9.291666666666666,1.2450582500564078
Saskatoon,26.0,1183.0,2021,15263.0,191075.0,26295.0,Saskatchewan,Saskatoon-Biggar,0.25,-2.35536389650961,7.041666666666667,0.2164574854906398
Saskatoon,37.4,1243.0,2022,15887.0,203500.0,33885.0,Saskatchewan,Saskatoon-Biggar,1.9296875,7.096267699164849,4.3500000000000005,2.4103139013452957
Saskatoon,33.1,1360.0,2023,16958.0,209566.66666666663,46710.0,Saskatchewan,Saskatoon-Biggar,4.743243243243243,2.3319574464730763,4.583333333333333,4.9626972228171695
Saskatoon,36.5,1471.0,2024,17472.0,232941.66666666663,52490.0,Saskatchewan,Saskatoon-Biggar,4.546934865900383,3.3674516051592107,5.033333333333333,4.793808151316004
Saskatoon,28.6,1548.0,2025,18171.0,253583.33333333337,,Saskatchewan,Saskatoon-Biggar,2.71011673151751,0.0,4.825,2.3552733350280963
Saugeen Shores,,885.0,2015,,,,Unknown,Saugeen Shores,0.63,0.0,6.880045351473923,0.0
Saugeen Shores,,863.0,2016,,,,Unknown,Saugeen Shores,0.5,0.0,7.299149659863945,0.0
Saugeen Shores,,852.0,2017,,,,Unknown,Saugeen Shores,0.698076923076923,0.0,6.635374149659864,0.0
Saugeen Shores,,953.0,2018,,,,Unknown,Saugeen Shores,1.4042145593869733,0.0,6.057142857142857,0.0
Saugeen Shores,,1063.0,2019,,,,Unknown,Saugeen Shores,1.75,0.0,5.9324829931972785,0.0
Saugeen Shores,,1173.0,2020,,,,Unknown,Saugeen Shores,0.5565134099616859,0.0,9.181739267676768,0.0
Saugeen Shores,,1313.0,2021,,,,Unknown,Saugeen Shores,0.25,0.0,7.605385487528345,0.0
Saugeen Shores,,1457.0,2022,,,,Unknown,Saugeen Shores,1.9296875,0.0,5.346462585034014,0.0
Saugeen Shores,,1575.0,2023,,,,Unknown,Saugeen Shores,4.743243243243243,0.0,5.377638888888889,0.0
Saugeen Shores,,1708.0,2024,,,,Unknown,Saugeen Shores,4.546934865900383,0.0,6.021701388888889,0.0
Saugeen Shores,,1790.0,2025,,,,Unknown,Saugeen Shores,2.71011673151751,0.0,6.689583333333334,0.0
Sault Ste. Marie,,836.0,2015,,,,Ontario,Northeast,0.63,0.0,6.311111111111111,0.0
Sault Ste. Marie,,836.0,2015,,,,Ontario,Northeast,0.63,0.0,7.525,0.0
Sault Ste. Marie,,875.0,2016,,,,Ontario,Northeast,0.5,2.2493655938569113,9.658333333333331,-0.4897667131348759
Sault Ste. Marie,,875.0,2016,,,,Ontario,Northeast,0.5,2.2493655938569113,7.691666666666666,-0.4897667131348759
Sault Ste. Marie,,909.0,2017,,,,Ontario,Northeast,0.698076923076923,2.7539321822391827,7.516666666666667,-0.6409461704396158
Sault Ste. Marie,,909.0,2017,,,,Ontario,Northeast,0.698076923076923,2.7539321822391827,7.083333333333333,-0.6409461704396158
Sault Ste. Marie,,973.0,2018,,,,Ontario,Northeast,1.4042145593869733,3.278999896398105,5.858333333333333,-0.1796743402582845
Sault Ste. Marie,,973.0,2018,,,,Ontario,Northeast,1.4042145593869733,3.278999896398105,6.375,-0.1796743402582845
Sault Ste. Marie,,921.0,2019,,,,Ontario,Northeast,1.75,2.2472691403358613,6.633333333333333,0.6574917813527259
Sault Ste. Marie,,921.0,2019,,,,Ontario,Northeast,1.75,2.2472691403358613,6.325,0.6574917813527259
Sault Ste. Marie,,937.0,2020,,,,Ontario,Northeast,0.5565134099616859,-4.624511241219686,7.390909090909091,0.2856184882089163
Sault Ste. Marie,,937.0,2020,,,,Ontario,Northeast,0.5565134099616859,-4.624511241219686,7.891666666666667,0.2856184882089163
Sault Ste. Marie,,1057.0,2021,,,,Ontario,Northeast,0.25,6.1463720643892605,4.777777777777778,-0.6872469259630698
Sault Ste. Marie,,1057.0,2021,,,,Ontario,Northeast,0.25,6.1463720643892605,7.0,-0.6872469259630698
Sault Ste. Marie,,1092.0,2022,,,,Ontario,Northeast,1.9296875,4.06188686540665,4.9799999999999995,2.185731029151383
Sault Ste. Marie,,1092.0,2022,,,,Ontario,Northeast,1.9296875,4.06188686540665,4.516666666666667,2.185731029151383
Sault Ste. Marie,,1187.0,2023,,,,Ontario,Northeast,4.743243243243243,1.8105102650688876,5.18,3.612958330791294
Sault Ste. Marie,,1187.0,2023,,,,Ontario,Northeast,4.743243243243243,1.8105102650688876,5.2749999999999995,3.612958330791294
Sault Ste. Marie,,1275.0,2024,,,,Ontario,Northeast,4.546934865900383,1.2427072472257494,5.8500000000000005,4.025154270102216
Sault Ste. Marie,,1275.0,2024,,,,Ontario,Northeast,4.546934865900383,1.2427072472257494,6.016666666666667,4.025154270102216
Sault Ste. Marie,,1394.0,2025,,,,Ontario,Northeast,2.71011673151751,0.0,7.425,-0.0305658070505088
Sault Ste. Marie,,1394.0,2025,,,,Ontario,Northeast,2.71011673151751,0.0,5.858333333333333,-0.0305658070505088
Scugog,,935.0,2015,,,,Unknown,Scugog,0.63,0.0,6.880045351473923,0.0
Scugog,,922.0,2016,,,,Unknown,Scugog,0.5,0.0,7.299149659863945,0.0
Scugog,,871.0,2017,,,,Unknown,Scugog,0.698076923076923,0.0,6.635374149659864,0.0
Scugog,,876.0,2018,,,,Unknown,Scugog,1.4042145593869733,0.0,6.057142857142857,0.0
Scugog,,1002.0,2019,,,,Unknown,Scugog,1.75,0.0,5.9324829931972785,0.0
Scugog,,1064.0,2020,,,,Unknown,Scugog,0.5565134099616859,0.0,9.181739267676768,0.0
Scugog,,1198.0,2021,,,,Unknown,Scugog,0.25,0.0,7.605385487528345,0.0
Scugog,,1265.0,2022,,,,Unknown,Scugog,1.9296875,0.0,5.346462585034014,0.0
Scugog,,1244.0,2023,,,,Unknown,Scugog,4.743243243243243,0.0,5.377638888888889,0.0
Scugog,,1327.0,2024,,,,Unknown,Scugog,4.546934865900383,0.0,6.021701388888889,0.0
Scugog,,1452.0,2025,,,,Unknown,Scugog,2.71011673151751,0.0,6.689583333333334,0.0
Sept-Îles,,687.0,2015,,,,Unknown,Sept-Îles,0.63,0.0,6.880045351473923,0.0
Sept-Îles,,680.0,2016,,,,Unknown,Sept-Îles,0.5,0.0,7.299149659863945,-0.9428710597731538
Sept-Îles,,698.0,2017,,,,Unknown,Sept-Îles,0.698076923076923,0.0,6.635374149659864,-1.0431667310596748
Sept-Îles,,699.0,2018,,,,Unknown,Sept-Îles,1.4042145593869733,0.0,6.057142857142857,-0.2945978561794571
Sept-Îles,,704.0,2019,,,,Unknown,Sept-Îles,1.75,0.0,5.9324829931972785,-0.6656936385319168
Sept-Îles,,723.0,2020,,,,Unknown,Sept-Îles,0.5565134099616859,0.0,9.181739267676768,-0.0322534403669694
Sept-Îles,,736.0,2021,,,,Unknown,Sept-Îles,0.25,0.0,7.605385487528345,-0.0107546155224902
Sept-Îles,,756.0,2022,,,,Unknown,Sept-Îles,1.9296875,0.0,5.346462585034014,-0.2832353362971496
Sept-Îles,,875.0,2023,,,,Unknown,Sept-Îles,4.743243243243243,0.0,5.377638888888889,-0.0790997015784
Sept-Îles,,833.0,2024,,,,Unknown,Sept-Îles,4.546934865900383,0.0,6.021701388888889,0.2410852434241217
Sept-Îles,,956.0,2025,,,,Unknown,Sept-Îles,2.71011673151751,0.0,6.689583333333334,-0.0179481656974678
Shawinigan,,465.0,2015,,,,Unknown,Shawinigan,0.63,0.0,6.880045351473923,0.0
Shawinigan,,477.0,2016,,,,Unknown,Shawinigan,0.5,0.0,7.299149659863945,-0.2770251142475866
Shawinigan,,481.0,2017,,,,Unknown,Shawinigan,0.698076923076923,0.0,6.635374149659864,-0.4785368128637168
Shawinigan,,490.0,2018,,,,Unknown,Shawinigan,1.4042145593869733,0.0,6.057142857142857,-0.3056172449624084
Shawinigan,,508.0,2019,,,,Unknown,Shawinigan,1.75,0.0,5.9324829931972785,-0.1124031799881519
Shawinigan,,497.0,2020,,,,Unknown,Shawinigan,0.5565134099616859,0.0,9.181739267676768,0.4930845404697681
Shawinigan,,552.0,2021,,,,Unknown,Shawinigan,0.25,0.0,7.605385487528345,1.5778650976240316
Shawinigan,,631.0,2022,,,,Unknown,Shawinigan,1.9296875,0.0,5.346462585034014,1.575402870199638
Shawinigan,,704.0,2023,,,,Unknown,Shawinigan,4.743243243243243,0.0,5.377638888888889,0.8583606298591118
Shawinigan,,771.0,2024,,,,Unknown,Shawinigan,4.546934865900383,0.0,6.021701388888889,0.9606166728620912
Shawinigan,,830.0,2025,,,,Unknown,Shawinigan,2.71011673151751,0.0,6.689583333333334,0.2519184559336418
Sherbrooke,,608.0,2015,,,,Quebec,Estrie,0.63,0.0,6.458333333333333,0.0
Sherbrooke,,622.0,2016,,,,Quebec,Estrie,0.5,1.6124848776294831,6.45,1.1648737026681122
Sherbrooke,,631.0,2017,,,,Quebec,Estrie,0.698076923076923,2.851217847640486,5.091666666666667,1.0596435999775222
Sherbrooke,,639.0,2018,,,,Quebec,Estrie,1.4042145593869733,3.2220906685299866,4.683333333333334,1.4314189032587077
Sherbrooke,,658.0,2019,,,,Quebec,Estrie,1.75,2.980685602566724,4.141666666666667,1.599502783134832
Sherbrooke,,671.0,2020,,,,Quebec,Estrie,0.5565134099616859,-4.798116405589237,6.8500000000000005,1.6121051826662791
Sherbrooke,,727.0,2021,,,,Quebec,Estrie,0.25,7.380603188688584,5.616666666666667,1.501536064311071
Sherbrooke,,808.0,2022,,,,Quebec,Estrie,1.9296875,3.476712880105848,3.408333333333333,1.7706525247062732
Sherbrooke,,901.0,2023,,,,Quebec,Estrie,4.743243243243243,0.6289324098465832,4.3500000000000005,1.762129639946175
Sherbrooke,,1001.0,2024,,,,Quebec,Estrie,4.546934865900383,1.288769846778881,4.575,1.966597323406294
Sherbrooke,,1062.0,2025,,,,Quebec,Estrie,2.71011673151751,0.0,4.816666666666666,0.7330591072785442
Sorel-Tracy,,533.0,2015,,,,Unknown,Sorel-Tracy,0.63,0.0,6.880045351473923,0.0
Sorel-Tracy,,554.0,2016,,,,Unknown,Sorel-Tracy,0.5,0.0,7.299149659863945,-0.0264200792602364
Sorel-Tracy,,567.0,2017,,,,Unknown,Sorel-Tracy,0.698076923076923,0.0,6.635374149659864,-0.3579665577551405
Sorel-Tracy,,590.0,2018,,,,Unknown,Sorel-Tracy,1.4042145593869733,0.0,6.057142857142857,-0.2338758288125353
Sorel-Tracy,,610.0,2019,,,,Unknown,Sorel-Tracy,1.75,0.0,5.9324829931972785,0.0966697278747208
Sorel-Tracy,,633.0,2020,,,,Unknown,Sorel-Tracy,0.5565134099616859,0.0,9.181739267676768,0.6881066203100028
Sorel-Tracy,,663.0,2021,,,,Unknown,Sorel-Tracy,0.25,0.0,7.605385487528345,1.0095196988226365
Sorel-Tracy,,706.0,2022,,,,Unknown,Sorel-Tracy,1.9296875,0.0,5.346462585034014,0.9519513816351745
Sorel-Tracy,,776.0,2023,,,,Unknown,Sorel-Tracy,4.743243243243243,0.0,5.377638888888889,0.2445620223398004
Sorel-Tracy,,852.0,2024,,,,Unknown,Sorel-Tracy,4.546934865900383,0.0,6.021701388888889,1.1330315043749597
Sorel-Tracy,,943.0,2025,,,,Unknown,Sorel-Tracy,2.71011673151751,0.0,6.689583333333334,0.8489515680089044
Squamish,,985.0,2015,,,,Unknown,Squamish,0.63,0.0,6.880045351473923,0.0
Squamish,,1003.0,2016,,,,Unknown,Squamish,0.5,0.0,7.299149659863945,3.9395145244727425
Squamish,,1170.0,2017,,,,Unknown,Squamish,0.698076923076923,0.0,6.635374149659864,3.919410413476254
Squamish,,1248.0,2018,,,,Unknown,Squamish,1.4042145593869733,0.0,6.057142857142857,3.8867142528206338
Squamish,,1221.0,2019,,,,Unknown,Squamish,1.75,0.0,5.9324829931972785,4.3618954740901605
Squamish,,1620.0,2020,,,,Unknown,Squamish,0.5565134099616859,0.0,9.181739267676768,4.213566665250812
Squamish,,1720.0,2021,,,,Unknown,Squamish,0.25,0.0,7.605385487528345,4.088037497452612
Squamish,,1930.0,2022,,,,Unknown,Squamish,1.9296875,0.0,5.346462585034014,8.313102044012854
Squamish,,1791.0,2023,,,,Unknown,Squamish,4.743243243243243,0.0,5.377638888888889,3.2645240591446356
Squamish,,2190.0,2024,,,,Unknown,Squamish,4.546934865900383,0.0,6.021701388888889,2.8602436633524686
Squamish,,2179.0,2025,,,,Unknown,Squamish,2.71011673151751,0.0,6.689583333333334,1.2627208059630357
St. Catharines-Niagara,,907.0,2015,,,,Ontario,Hamilton-Niagara Peninsula,0.63,0.0,6.0,0.0
St. Catharines-Niagara,,957.0,2016,,,,Ontario,Hamilton-Niagara Peninsula,0.5,2.2493655938569113,6.466666666666666,0.0
St. Catharines-Niagara,,992.0,2017,,,,Ontario,Hamilton-Niagara Peninsula,0.698076923076923,2.7539321822391827,5.516666666666667,0.0
St. Catharines-Niagara,,1035.0,2018,,,,Ontario,Hamilton-Niagara Peninsula,1.4042145593869733,3.278999896398105,5.641666666666667,0.0
St. Catharines-Niagara,,1091.0,2019,,,,Ontario,Hamilton-Niagara Peninsula,1.75,2.2472691403358613,4.825,0.0
St. Catharines-Niagara,,1141.0,2020,,,,Ontario,Hamilton-Niagara Peninsula,0.5565134099616859,-4.624511241219686,9.058333333333334,0.0
St. Catharines-Niagara,,1191.0,2021,,,,Ontario,Hamilton-Niagara Peninsula,0.25,6.1463720643892605,8.075000000000001,0.0
St. Catharines-Niagara,,1258.0,2022,,,,Ontario,Hamilton-Niagara Peninsula,1.9296875,4.06188686540665,5.083333333333333,0.0
St. Catharines-Niagara,,1389.0,2023,,,,Ontario,Hamilton-Niagara Peninsula,4.743243243243243,1.8105102650688876,5.291666666666667,0.0
St. Catharines-Niagara,,1475.0,2024,,,,Ontario,Hamilton-Niagara Peninsula,4.546934865900383,1.2427072472257494,6.558333333333334,0.0
St. Catharines-Niagara,,1527.0,2025,,,,Ontario,Hamilton-Niagara Peninsula,2.71011673151751,0.0,6.925,0.0
St. Johns,,919.0,2015,,210025.0,10150.0,Newfoundland and Labrador,Avalon Peninsula,0.63,0.0,8.916666666666666,0.0
St. Johns,,951.0,2016,,200900.0,11180.0,Newfoundland and Labrador,Avalon Peninsula,0.5,1.545114764319422,10.45,0.0
St. Johns,,934.0,2017,,191625.0,12100.0,Newfoundland and Labrador,Avalon Peninsula,0.698076923076923,1.2528168784088356,11.158333333333331,0.0
St. Johns,,955.0,2018,,189241.66666666663,14710.0,Newfoundland and Labrador,Avalon Peninsula,1.4042145593869733,-2.8191183965215805,11.466666666666669,0.0
St. Johns,,960.0,2019,,183500.0,17340.0,Newfoundland and Labrador,Avalon Peninsula,1.75,3.910570023167348,9.575,0.0
St. Johns,,971.0,2020,,180958.33333333337,14760.0,Newfoundland and Labrador,Avalon Peninsula,0.5565134099616859,-4.6596905464627465,12.241666666666667,0.0
St. Johns,,1018.0,2021,,183533.33333333337,15710.0,Newfoundland and Labrador,Avalon Peninsula,0.25,1.0365853658536706,10.541666666666666,0.0
St. Johns,,1033.0,2022,,204858.33333333337,19885.0,Newfoundland and Labrador,Avalon Peninsula,1.9296875,-1.6510043969307775,8.65,0.0
St. Johns,,1189.0,2023,,217691.66666666663,24625.0,Newfoundland and Labrador,Avalon Peninsula,4.743243243243243,-2.3833847502486627,7.366666666666667,0.0
St. Johns,,1242.0,2024,,236066.66666666663,22380.0,Newfoundland and Labrador,Avalon Peninsula,4.546934865900383,2.3921858485939085,7.891666666666667,0.0
St. Johns,,1348.0,2025,,251991.66666666663,,Newfoundland and Labrador,Avalon Peninsula,2.71011673151751,0.0,8.466666666666667,0.0
Steinbach,,749.0,2015,,,,Unknown,Steinbach,0.63,0.0,6.880045351473923,0.0
Steinbach,,764.0,2016,,,,Unknown,Steinbach,0.5,0.0,7.299149659863945,4.949482030950247
Steinbach,,773.0,2017,,,,Unknown,Steinbach,0.698076923076923,0.0,6.635374149659864,2.8820375335120607
Steinbach,,797.0,2018,,,,Unknown,Steinbach,1.4042145593869733,0.0,6.057142857142857,2.013621557595502
Steinbach,,826.0,2019,,,,Unknown,Steinbach,1.75,0.0,5.9324829931972785,1.097242380261254
Steinbach,,852.0,2020,,,,Unknown,Steinbach,0.5565134099616859,0.0,9.181739267676768,2.5152176409785287
Steinbach,,877.0,2021,,,,Unknown,Steinbach,0.25,0.0,7.605385487528345,2.4086937037866907
Steinbach,,942.0,2022,,,,Unknown,Steinbach,1.9296875,0.0,5.346462585034014,1.5753199868723256
Steinbach,,968.0,2023,,,,Unknown,Steinbach,4.743243243243243,0.0,5.377638888888889,3.155627355950452
Steinbach,,1025.0,2024,,,,Unknown,Steinbach,4.546934865900383,0.0,6.021701388888889,2.662351221549386
Steinbach,,991.0,2025,,,,Unknown,Steinbach,2.71011673151751,0.0,6.689583333333334,2.110241025119497
Stratford,,854.0,2015,,,,Unknown,Stratford,0.63,0.0,6.880045351473923,0.0
Stratford,,872.0,2016,,,,Unknown,Stratford,0.5,0.0,7.299149659863945,0.4581722977184954
Stratford,,904.0,2017,,,,Unknown,Stratford,0.698076923076923,0.0,6.635374149659864,1.6195588098414593
Stratford,,945.0,2018,,,,Unknown,Stratford,1.4042145593869733,0.0,6.057142857142857,1.6517570909535095
Stratford,,990.0,2019,,,,Unknown,Stratford,1.75,0.0,5.9324829931972785,1.228449570493173
Stratford,,1077.0,2020,,,,Unknown,Stratford,0.5565134099616859,0.0,9.181739267676768,0.9643058481440868
Stratford,,1139.0,2021,,,,Unknown,Stratford,0.25,0.0,7.605385487528345,1.4517456212530755
Stratford,,1454.0,2022,,,,Unknown,Stratford,1.9296875,0.0,5.346462585034014,0.9066682115752344
Stratford,,1563.0,2023,,,,Unknown,Stratford,4.743243243243243,0.0,5.377638888888889,0.9645471508540338
Stratford,,1591.0,2024,,,,Unknown,Stratford,4.546934865900383,0.0,6.021701388888889,0.94964601518297
Stratford,,1663.0,2025,,,,Unknown,Stratford,2.71011673151751,0.0,6.689583333333334,0.5548514293761464
Strathmore,,965.0,2015,,,,Unknown,Strathmore,0.63,0.0,6.880045351473923,0.0
Strathmore,,1000.0,2016,,,,Unknown,Strathmore,0.5,0.0,7.299149659863945,1.0520247874333588
Strathmore,,999.0,2017,,,,Unknown,Strathmore,0.698076923076923,0.0,6.635374149659864,0.5205362236166522
Strathmore,,968.0,2018,,,,Unknown,Strathmore,1.4042145593869733,0.0,6.057142857142857,1.2201177555508202
Strathmore,,968.0,2019,,,,Unknown,Strathmore,1.75,0.0,5.9324829931972785,1.6539351040717687
Strathmore,,984.0,2020,,,,Unknown,Strathmore,0.5565134099616859,0.0,9.181739267676768,0.779041709755246
Strathmore,,1019.0,2021,,,,Unknown,Strathmore,0.25,0.0,7.605385487528345,1.1150636201942898
Strathmore,,1192.0,2022,,,,Unknown,Strathmore,1.9296875,0.0,5.346462585034014,0.1420742845545053
Strathmore,,1217.0,2023,,,,Unknown,Strathmore,4.743243243243243,0.0,5.377638888888889,1.9794622348331403
Strathmore,,1459.0,2024,,,,Unknown,Strathmore,4.546934865900383,0.0,6.021701388888889,1.874792977807216
Strathmore,,1520.0,2025,,,,Unknown,Strathmore,2.71011673151751,0.0,6.689583333333334,1.372089998699444
Summerland,,772.0,2015,,,,Unknown,Summerland,0.63,0.0,6.880045351473923,0.0
Summerland,,772.0,2016,,,,Unknown,Summerland,0.5,0.0,7.299149659863945,0.0
Summerland,,798.0,2017,,,,Unknown,Summerland,0.698076923076923,0.0,6.635374149659864,0.0
Summerland,,845.0,2018,,,,Unknown,Summerland,1.4042145593869733,0.0,6.057142857142857,0.0
Summerland,,893.0,2019,,,,Unknown,Summerland,1.75,0.0,5.9324829931972785,0.0
Summerland,,1341.0,2020,,,,Unknown,Summerland,0.5565134099616859,0.0,9.181739267676768,0.0
Summerland,,1373.0,2021,,,,Unknown,Summerland,0.25,0.0,7.605385487528345,0.0
Summerland,,1419.0,2022,,,,Unknown,Summerland,1.9296875,0.0,5.346462585034014,0.0
Summerland,,1520.0,2023,,,,Unknown,Summerland,4.743243243243243,0.0,5.377638888888889,0.0
Summerland,,1597.0,2024,,,,Unknown,Summerland,4.546934865900383,0.0,6.021701388888889,0.0
Summerland,,1671.0,2025,,,,Unknown,Summerland,2.71011673151751,0.0,6.689583333333334,0.0
Summerside,,773.0,2015,,,,Unknown,Summerside,0.63,0.0,6.880045351473923,0.0
Summerside,,782.0,2016,,,,Unknown,Summerside,0.5,0.0,7.299149659863945,0.591681312243697
Summerside,,810.0,2017,,,,Unknown,Summerside,0.698076923076923,0.0,6.635374149659864,1.0424553025449868
Summerside,,842.0,2018,,,,Unknown,Summerside,1.4042145593869733,0.0,6.057142857142857,2.5648414985590673
Summerside,,860.0,2019,,,,Unknown,Summerside,1.75,0.0,5.9324829931972785,2.5456588929474666
Summerside,,889.0,2020,,,,Unknown,Summerside,0.5565134099616859,0.0,9.181739267676768,1.7536168347216163
Summerside,,912.0,2021,,,,Unknown,Summerside,0.25,0.0,7.605385487528345,2.601249461439026
Summerside,,930.0,2022,,,,Unknown,Summerside,1.9296875,0.0,5.346462585034014,1.537977009080893
Summerside,,935.0,2023,,,,Unknown,Summerside,4.743243243243243,0.0,5.377638888888889,3.205128205128216
Summerside,,1097.0,2024,,,,Unknown,Summerside,4.546934865900383,0.0,6.021701388888889,3.2809056301342343
Summerside,,1241.0,2025,,,,Unknown,Summerside,2.71011673151751,0.0,6.689583333333334,1.9302584994422611
Swift Current,,833.0,2015,,,,Unknown,Swift Current,0.63,0.0,6.880045351473923,0.0
Swift Current,,824.0,2016,,,,Unknown,Swift Current,0.5,0.0,7.299149659863945,1.1167836630504135
Swift Current,,844.0,2017,,,,Unknown,Swift Current,0.698076923076923,0.0,6.635374149659864,0.9203744609235232
Swift Current,,872.0,2018,,,,Unknown,Swift Current,1.4042145593869733,0.0,6.057142857142857,0.5784564073166854
Swift Current,,847.0,2019,,,,Unknown,Swift Current,1.75,0.0,5.9324829931972785,0.3212435233160615
Swift Current,,838.0,2020,,,,Unknown,Swift Current,0.5565134099616859,0.0,9.181739267676768,-0.5319698378266735
Swift Current,,848.0,2021,,,,Unknown,Swift Current,0.25,0.0,7.605385487528345,0.1038475517939563
Swift Current,,868.0,2022,,,,Unknown,Swift Current,1.9296875,0.0,5.346462585034014,0.5757560039421072
Swift Current,,967.0,2023,,,,Unknown,Swift Current,4.743243243243243,0.0,5.377638888888889,0.9644146467251202
Swift Current,,977.0,2024,,,,Unknown,Swift Current,4.546934865900383,0.0,6.021701388888889,2.3496960719211257
Swift Current,,999.0,2025,,,,Unknown,Swift Current,2.71011673151751,0.0,6.689583333333334,1.372460947247589
Sylvan Lake,,1022.0,2015,,,,Unknown,Sylvan Lake,0.63,0.0,6.880045351473923,0.0
Sylvan Lake,,981.0,2016,,,,Unknown,Sylvan Lake,0.5,0.0,7.299149659863945,1.0408635312258996
Sylvan Lake,,948.0,2017,,,,Unknown,Sylvan Lake,0.698076923076923,0.0,6.635374149659864,0.4069693501208116
Sylvan Lake,,966.0,2018,,,,Unknown,Sylvan Lake,1.4042145593869733,0.0,6.057142857142857,1.9822672577580749
Sylvan Lake,,963.0,2019,,,,Unknown,Sylvan Lake,1.75,0.0,5.9324829931972785,2.2107681798422707
Sylvan Lake,,1011.0,2020,,,,Unknown,Sylvan Lake,0.5565134099616859,0.0,9.181739267676768,1.3548818275715524
Sylvan Lake,,1015.0,2021,,,,Unknown,Sylvan Lake,0.25,0.0,7.605385487528345,2.7694521040642517
Sylvan Lake,,1078.0,2022,,,,Unknown,Sylvan Lake,1.9296875,0.0,5.346462585034014,1.8198786747550155
Sylvan Lake,,1145.0,2023,,,,Unknown,Sylvan Lake,4.743243243243243,0.0,5.377638888888889,2.635197066911088
Sylvan Lake,,1314.0,2024,,,,Unknown,Sylvan Lake,4.546934865900383,0.0,6.021701388888889,3.131279303415946
Sylvan Lake,,1467.0,2025,,,,Unknown,Sylvan Lake,2.71011673151751,0.0,6.689583333333334,2.576175786112467
Temiskaming Shores,,740.0,2015,,,,Unknown,Temiskaming Shores,0.63,0.0,6.880045351473923,0.0
Temiskaming Shores,,726.0,2016,,,,Unknown,Temiskaming Shores,0.5,0.0,7.299149659863945,0.0
Temiskaming Shores,,0.0,2020,,,,Unknown,Temiskaming Shores,0.5565134099616859,0.0,9.181739267676768,0.0
